sample_id,firm_id,origin,industry_status,industry_code,industry_public_date,industry_source_page,industry_source_url,baseline_st_name_evidence,baseline_st,st_source_url,st_source_public_date,baseline_quarter,baseline_audit,baseline_status,available_financial_facts,annual_missing,quarterly_missing,completeness_status,screening_status,analytical_eligible
000989.SZ:2024,000989.SZ,2024-05-01,pass_preorigin_classification,C27,2024-04-03,9,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,1,,https://static.cninfo.com.cn/finalpage/2024-04-25/1219799647.PDF,2024-04-25,,,pending,0,,,pending_source_review,pending,0
000989.SZ:2025,000989.SZ,2025-05-01,pass_preorigin_classification,C27,2025-04-18,9,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,1,1,https://static.cninfo.com.cn/finalpage/2025-04-24/1223235917.PDF,2025-04-24,,,exclude_existing_st,0,,,pending_source_review,excluded,0
000990.SZ:2017,000990.SZ,2017-05-01,pass_preorigin_classification,C26,2017-02-16,10,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000990.SZ:2018,000990.SZ,2018-05-01,pass_preorigin_classification,C26,2018-01-19,12,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000990.SZ:2019,000990.SZ,2019-05-01,pass_preorigin_classification,C26,2019-04-19,12,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000990.SZ:2020,000990.SZ,2020-05-01,pass_preorigin_classification,C26,2020-04-14,12,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000990.SZ:2021,000990.SZ,2021-05-01,pass_preorigin_classification,C26,2021-04-14,13,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000990.SZ:2022,000990.SZ,2022-05-01,pass_preorigin_classification,C26,2021-11-10,13,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000990.SZ:2023,000990.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
000990.SZ:2024,000990.SZ,2024-05-01,pass_preorigin_classification,C26,2024-04-03,9,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000990.SZ:2025,000990.SZ,2025-05-01,pass_preorigin_classification,C26,2025-04-18,9,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
001201.SZ:2024,001201.SZ,2024-05-01,pass_preorigin_classification,A03,2024-04-03,10,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
001201.SZ:2025,001201.SZ,2025-05-01,pass_preorigin_classification,A03,2025-04-18,9,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
001215.SZ:2025,001215.SZ,2025-05-01,pass_preorigin_classification,C14,2025-04-18,9,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
001216.SZ:2025,001216.SZ,2025-05-01,pass_preorigin_classification,C30,2025-04-18,9,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
001296.SZ:2025,001296.SZ,2025-05-01,pass_preorigin_classification,C30,2025-04-18,10,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
001979.SZ:2019,001979.SZ,2019-05-01,pass_preorigin_classification,K70,2019-04-19,79,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
001979.SZ:2020,001979.SZ,2020-05-01,pass_preorigin_classification,K70,2020-04-14,83,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
001979.SZ:2021,001979.SZ,2021-05-01,pass_preorigin_classification,K70,2021-04-14,92,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
001979.SZ:2022,001979.SZ,2022-05-01,pass_preorigin_classification,K70,2021-11-10,98,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
001979.SZ:2023,001979.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
001979.SZ:2024,001979.SZ,2024-05-01,pass_preorigin_classification,K70,2024-04-03,11,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
001979.SZ:2025,001979.SZ,2025-05-01,pass_preorigin_classification,K70,2025-04-18,11,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002002.SZ:2017,002002.SZ,2017-05-01,pass_preorigin_classification,C26,2017-02-16,10,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002002.SZ:2018,002002.SZ,2018-05-01,pass_preorigin_classification,C26,2018-01-19,12,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002002.SZ:2019,002002.SZ,2019-05-01,pass_preorigin_classification,C26,2019-04-19,12,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002002.SZ:2020,002002.SZ,2020-05-01,pass_preorigin_classification,C26,2020-04-14,12,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002002.SZ:2021,002002.SZ,2021-05-01,pass_preorigin_classification,C26,2021-04-14,13,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002002.SZ:2022,002002.SZ,2022-05-01,pass_preorigin_classification,C26,2021-11-10,13,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002002.SZ:2023,002002.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002014.SZ:2017,002014.SZ,2017-05-01,pass_preorigin_classification,C29,2017-02-16,19,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002014.SZ:2018,002014.SZ,2018-05-01,pass_preorigin_classification,C29,2018-01-19,22,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002014.SZ:2019,002014.SZ,2019-05-01,pass_preorigin_classification,C29,2019-04-19,23,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002014.SZ:2020,002014.SZ,2020-05-01,pass_preorigin_classification,C29,2020-04-14,23,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002014.SZ:2021,002014.SZ,2021-05-01,pass_preorigin_classification,C29,2021-04-14,26,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002014.SZ:2022,002014.SZ,2022-05-01,pass_preorigin_classification,C29,2021-11-10,27,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002014.SZ:2023,002014.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002014.SZ:2024,002014.SZ,2024-05-01,pass_preorigin_classification,C29,2024-04-03,12,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002014.SZ:2025,002014.SZ,2025-05-01,pass_preorigin_classification,C29,2025-04-18,11,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002016.SZ:2017,002016.SZ,2017-05-01,pass_preorigin_classification,K70,2017-02-16,64,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002016.SZ:2018,002016.SZ,2018-05-01,pass_preorigin_classification,K70,2018-01-19,76,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002016.SZ:2019,002016.SZ,2019-05-01,pass_preorigin_classification,K70,2019-04-19,79,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002016.SZ:2020,002016.SZ,2020-05-01,pass_preorigin_classification,K70,2020-04-14,83,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002016.SZ:2021,002016.SZ,2021-05-01,pass_preorigin_classification,K70,2021-04-14,92,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002016.SZ:2022,002016.SZ,2022-05-01,pass_preorigin_classification,K70,2021-11-10,98,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002016.SZ:2023,002016.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002016.SZ:2024,002016.SZ,2024-05-01,pass_preorigin_classification,K70,2024-04-03,12,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002016.SZ:2025,002016.SZ,2025-05-01,pass_preorigin_classification,K70,2025-04-18,11,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002021.SZ:2017,002021.SZ,2017-05-01,pass_preorigin_classification,C35,2017-02-16,28,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002021.SZ:2018,002021.SZ,2018-05-01,pass_preorigin_classification,C35,2018-01-19,33,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002021.SZ:2019,002021.SZ,2019-05-01,pass_preorigin_classification,C35,2019-04-19,33,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,1,,https://static.cninfo.com.cn/finalpage/2019-04-30/1206159821.PDF,2019-04-30,,,pending,0,,,pending_source_review,pending,0
002021.SZ:2020,002021.SZ,2020-05-01,pass_preorigin_classification,C35,2020-04-14,35,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,1,1,https://static.cninfo.com.cn/finalpage/2020-04-30/1207680513.PDF,2020-04-30,,,exclude_existing_st,0,,,pending_source_review,excluded,0
002021.SZ:2021,002021.SZ,2021-05-01,pass_preorigin_classification,C35,2021-04-14,38,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,1,,https://static.cninfo.com.cn/finalpage/2021-04-30/1209866388.PDF,2021-04-30,,,pending,0,,,pending_source_review,pending,0
002021.SZ:2022,002021.SZ,2022-05-01,pass_preorigin_classification,C35,2021-11-10,40,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,1,1,https://static.cninfo.com.cn/finalpage/2022-04-30/1213264156.PDF,2022-04-30,,,exclude_existing_st,0,,,pending_source_review,excluded,0
002021.SZ:2023,002021.SZ,2023-05-01,pending,,,,,1,1,https://static.cninfo.com.cn/finalpage/2023-04-29/1216685074.PDF,2023-04-29,,,exclude_existing_st,0,,,pending_source_review,excluded,0
002021.SZ:2024,002021.SZ,2024-05-01,pass_preorigin_classification,C35,2024-04-03,12,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,1,1,https://static.cninfo.com.cn/finalpage/2024-04-30/1219906940.PDF,2024-04-30,,,exclude_existing_st,0,,,pending_source_review,excluded,0
002021.SZ:2025,002021.SZ,2025-05-01,pass_preorigin_classification,C35,2025-04-18,11,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002027.SZ:2017,002027.SZ,2017-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002027.SZ:2018,002027.SZ,2018-05-01,pass_preorigin_classification,L72,2018-01-19,78,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002027.SZ:2019,002027.SZ,2019-05-01,pass_preorigin_classification,L72,2019-04-19,81,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002027.SZ:2020,002027.SZ,2020-05-01,pass_preorigin_classification,L72,2020-04-14,85,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002027.SZ:2021,002027.SZ,2021-05-01,pass_preorigin_classification,L72,2021-04-14,94,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002027.SZ:2022,002027.SZ,2022-05-01,pass_preorigin_classification,L72,2021-11-10,100,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002027.SZ:2023,002027.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002027.SZ:2024,002027.SZ,2024-05-01,pass_preorigin_classification,L72,2024-04-03,12,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002027.SZ:2025,002027.SZ,2025-05-01,pass_preorigin_classification,L72,2025-04-18,11,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002033.SZ:2017,002033.SZ,2017-05-01,pass_preorigin_classification,N78,2017-02-16,68,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002033.SZ:2018,002033.SZ,2018-05-01,pass_preorigin_classification,N78,2018-01-19,81,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002033.SZ:2019,002033.SZ,2019-05-01,pass_preorigin_classification,N78,2019-04-19,84,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002033.SZ:2020,002033.SZ,2020-05-01,pass_preorigin_classification,N78,2020-04-14,89,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002033.SZ:2021,002033.SZ,2021-05-01,pass_preorigin_classification,N78,2021-04-14,99,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002033.SZ:2022,002033.SZ,2022-05-01,pass_preorigin_classification,N78,2021-11-10,105,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002033.SZ:2023,002033.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002033.SZ:2024,002033.SZ,2024-05-01,pass_preorigin_classification,N78,2024-04-03,12,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002033.SZ:2025,002033.SZ,2025-05-01,pass_preorigin_classification,N78,2025-04-18,11,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002039.SZ:2017,002039.SZ,2017-05-01,pass_preorigin_classification,D44,2017-02-16,47,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002039.SZ:2018,002039.SZ,2018-05-01,pass_preorigin_classification,D44,2018-01-19,56,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002039.SZ:2019,002039.SZ,2019-05-01,pass_preorigin_classification,D44,2019-04-19,58,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002039.SZ:2020,002039.SZ,2020-05-01,pass_preorigin_classification,D44,2020-04-14,61,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002039.SZ:2021,002039.SZ,2021-05-01,pass_preorigin_classification,D44,2021-04-14,69,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002039.SZ:2022,002039.SZ,2022-05-01,pass_preorigin_classification,D44,2021-11-10,73,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002039.SZ:2023,002039.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002039.SZ:2024,002039.SZ,2024-05-01,pass_preorigin_classification,D44,2024-04-03,12,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002039.SZ:2025,002039.SZ,2025-05-01,pass_preorigin_classification,D44,2025-04-18,12,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002040.SZ:2017,002040.SZ,2017-05-01,pass_preorigin_classification,G55,2017-02-16,55,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002040.SZ:2018,002040.SZ,2018-05-01,pass_preorigin_classification,G55,2018-01-19,66,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002040.SZ:2019,002040.SZ,2019-05-01,pass_preorigin_classification,G55,2019-04-19,67,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002040.SZ:2020,002040.SZ,2020-05-01,pass_preorigin_classification,G55,2020-04-14,71,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002040.SZ:2021,002040.SZ,2021-05-01,pass_preorigin_classification,G55,2021-04-14,78,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002040.SZ:2022,002040.SZ,2022-05-01,pass_preorigin_classification,G55,2021-11-10,84,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
002040.SZ:2023,002040.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
002040.SZ:2024,002040.SZ,2024-05-01,pass_preorigin_classification,G55,2024-04-03,12,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
